"","block","signals","offset","response"
"2293","audioKinesVibro",4,500,0
"2294","audioKinesVibro",4,200,0
"2295","audioKinesVibro",4,600,0
"2296","audioKinesVibro",4,400,0
"2297","audioKinesVibro",4,400,0
"2298","audioKinesVibro",4,400,0
"2299","audioKinesVibro",4,600,0
"2300","audioKinesVibro",4,0,1
"2301","audioKinesVibro",4,0,1
"2302","audioKinesVibro",4,600,0
"2303","audioKinesVibro",4,100,1
"2304","audioKinesVibro",4,200,0
"2305","audioKinesVibro",4,100,1
"2306","audioKinesVibro",4,300,0
"2307","audioKinesVibro",4,500,0
"2308","audioKinesVibro",4,300,0
"2309","audioKinesVibro",4,100,0
"2310","audioKinesVibro",4,100,1
"2311","audio",2,0,1
"2312","audio",2,600,0
"2313","audio",2,400,0
"2314","audio",2,500,0
"2315","audio",2,100,0
"2316","audio",2,100,1
"2317","audio",2,300,0
"2318","audio",2,200,0
"2319","audio",2,200,0
"2320","audio",2,200,0
"2321","audio",2,600,0
"2322","audio",2,500,0
"2323","audio",2,0,1
"2324","audio",2,100,1
"2325","audio",2,600,0
"2326","audio",2,400,0
"2327","audio",2,200,0
"2328","audio",2,0,1
"2329","audio",2,200,0
"2330","audio",2,0,1
"2331","audio",2,300,0
"2332","audio",2,600,0
"2333","audio",2,400,0
"2334","audio",2,300,0
"2335","audio",2,400,0
"2336","audio",2,100,1
"2337","audio",2,600,0
"2338","audio",2,0,1
"2339","audio",2,300,0
"2340","audio",2,100,1
"2341","audio",2,500,0
"2342","audio",2,500,0
"2343","audio",2,500,0
"2344","audio",2,200,0
"2345","audio",2,100,1
"2346","audio",2,400,0
"2347","audio",2,300,0
"2348","audio",2,0,1
"2349","audio",2,300,0
"2350","audio",2,400,0
"2351","audio",2,600,0
"2352","audio",2,500,0
"2353","kinesthetic",2,0,1
"2354","kinesthetic",2,300,1
"2355","kinesthetic",2,400,0
"2356","kinesthetic",2,300,0
"2357","kinesthetic",2,0,1
"2358","kinesthetic",2,200,0
"2359","kinesthetic",2,600,0
"2360","kinesthetic",2,400,0
"2361","kinesthetic",2,0,1
"2362","kinesthetic",2,200,1
"2363","kinesthetic",2,100,1
"2364","kinesthetic",2,400,0
"2365","kinesthetic",2,200,1
"2366","kinesthetic",2,100,1
"2367","kinesthetic",2,100,1
"2368","kinesthetic",2,0,1
"2369","kinesthetic",2,600,0
"2370","kinesthetic",2,200,0
"2371","kinesthetic",2,500,0
"2372","kinesthetic",2,0,1
"2373","kinesthetic",2,500,0
"2374","kinesthetic",2,300,0
"2375","kinesthetic",2,500,0
"2376","kinesthetic",2,600,0
"2377","kinesthetic",2,400,0
"2378","kinesthetic",2,600,0
"2379","kinesthetic",2,300,0
"2380","kinesthetic",2,200,0
"2381","kinesthetic",2,300,0
"2382","kinesthetic",2,100,0
"2383","kinesthetic",2,300,0
"2384","kinesthetic",2,500,0
"2385","kinesthetic",2,0,1
"2386","kinesthetic",2,200,0
"2387","kinesthetic",2,100,0
"2388","kinesthetic",2,600,0
"2389","kinesthetic",2,500,0
"2390","kinesthetic",2,100,0
"2391","kinesthetic",2,400,0
"2392","kinesthetic",2,500,0
"2393","kinesthetic",2,400,0
"2394","kinesthetic",2,600,0
"2395","audioKines",3,100,1
"2396","audioKines",3,600,0
"2397","audioKines",3,400,0
"2398","audioKines",3,200,0
"2399","audioKines",3,100,0
"2400","audioKines",3,400,0
"2401","audioKines",3,0,1
"2402","audioKines",3,500,0
"2403","audioKines",3,200,0
"2404","audioKines",3,600,0
"2405","audioKines",3,0,1
"2406","audioKines",3,300,0
"2407","audioKines",3,0,1
"2408","audioKines",3,0,1
"2409","audioKines",3,100,1
"2410","audioKines",3,100,1
"2411","audioKines",3,300,0
"2412","audioKines",3,300,0
"2413","audioKines",3,600,0
"2414","audioKines",3,600,0
"2415","audioKines",3,500,0
"2416","audioKines",3,100,0
"2417","audioKines",3,400,0
"2418","audioKines",3,500,0
"2419","audioKines",3,200,0
"2420","audioKines",3,600,0
"2421","audioKines",3,400,0
"2422","audioKines",3,200,0
"2423","audioKines",3,400,0
"2424","audioKines",3,200,0
"2425","audioKines",3,0,1
"2426","audioKines",3,100,1
"2427","audioKines",3,500,0
"2428","audioKines",3,600,0
"2429","audioKines",3,0,1
"2430","audioKines",3,500,0
"2431","audioKines",3,300,0
"2432","audioKines",3,200,0
"2433","audioKines",3,300,0
"2434","audioKines",3,300,0
"2435","audioKines",3,400,0
"2436","audioKines",3,500,0
"2437","audioKinesVibro",4,100,1
"2438","audioKinesVibro",4,0,1
"2439","audioKinesVibro",4,400,0
"2440","audioKinesVibro",4,400,0
"2441","audioKinesVibro",4,200,0
"2442","audioKinesVibro",4,100,0
"2443","audioKinesVibro",4,200,0
"2444","audioKinesVibro",4,300,0
"2445","audioKinesVibro",4,0,0
"2446","audioKinesVibro",4,500,0
"2447","audioKinesVibro",4,400,0
"2448","audioKinesVibro",4,600,0
"2449","audioKinesVibro",4,200,0
"2450","audioKinesVibro",4,400,0
"2451","audioKinesVibro",4,600,0
"2452","audioKinesVibro",4,100,0
"2453","audioKinesVibro",4,300,0
"2454","audioKinesVibro",4,0,1
"2455","audioKinesVibro",4,500,0
"2456","audioKinesVibro",4,200,0
"2457","audioKinesVibro",4,500,0
"2458","audioKinesVibro",4,500,1
"2459","audioKinesVibro",4,500,0
"2460","audioKinesVibro",4,400,0
"2461","audioKinesVibro",4,600,0
"2462","audioKinesVibro",4,0,1
"2463","audioKinesVibro",4,100,1
"2464","audioKinesVibro",4,300,1
"2465","audioKinesVibro",4,600,0
"2466","audioKinesVibro",4,500,1
"2467","audioKinesVibro",4,300,1
"2468","audioKinesVibro",4,400,0
"2469","audioKinesVibro",4,600,0
"2470","audioKinesVibro",4,0,1
"2471","audioKinesVibro",4,600,0
"2472","audioKinesVibro",4,200,0
"2473","audioKinesVibro",4,300,0
"2474","audioKinesVibro",4,300,1
"2475","audioKinesVibro",4,0,1
"2476","audioKinesVibro",4,100,1
"2477","audioKinesVibro",4,200,0
"2478","audioKinesVibro",4,100,1
"2479","vibro",2,600,0
"2480","vibro",2,400,0
"2481","vibro",2,400,0
"2482","vibro",2,500,0
"2483","vibro",2,300,0
"2484","vibro",2,100,1
"2485","vibro",2,600,0
"2486","vibro",2,300,1
"2487","vibro",2,600,0
"2488","vibro",2,100,1
"2489","vibro",2,400,0
"2490","vibro",2,0,1
"2491","vibro",2,200,1
"2492","vibro",2,200,1
"2493","vibro",2,400,0
"2494","vibro",2,100,1
"2495","vibro",2,0,1
"2496","vibro",2,500,0
"2497","vibro",2,200,0
"2498","vibro",2,400,0
"2499","vibro",2,600,0
"2500","vibro",2,300,0
"2501","vibro",2,400,1
"2502","vibro",2,300,0
"2503","vibro",2,300,0
"2504","vibro",2,300,0
"2505","vibro",2,0,1
"2506","vibro",2,0,1
"2507","vibro",2,100,1
"2508","vibro",2,200,1
"2509","vibro",2,100,1
"2510","vibro",2,500,0
"2511","vibro",2,100,1
"2512","vibro",2,200,1
"2513","vibro",2,0,1
"2514","vibro",2,600,0
"2515","vibro",2,200,1
"2516","vibro",2,600,0
"2517","vibro",2,0,1
"2518","vibro",2,500,0
"2519","vibro",2,500,0
"2520","vibro",2,500,0
"2521","audioVibro",3,0,1
"2522","audioVibro",3,200,0
"2523","audioVibro",3,300,1
"2524","audioVibro",3,600,0
"2525","audioVibro",3,200,1
"2526","audioVibro",3,600,0
"2527","audioVibro",3,300,0
"2528","audioVibro",3,0,1
"2529","audioVibro",3,0,1
"2530","audioVibro",3,200,0
"2531","audioVibro",3,300,0
"2532","audioVibro",3,100,1
"2533","audioVibro",3,400,0
"2534","audioVibro",3,400,0
"2535","audioVibro",3,600,1
"2536","audioVibro",3,300,0
"2537","audioVibro",3,100,1
"2538","audioVibro",3,500,0
"2539","audioVibro",3,500,0
"2540","audioVibro",3,100,1
"2541","audioVibro",3,400,0
"2542","audioVibro",3,300,0
"2543","audioVibro",3,500,1
"2544","audioVibro",3,100,1
"2545","audioVibro",3,600,0
"2546","audioVibro",3,500,0
"2547","audioVibro",3,200,0
"2548","audioVibro",3,0,1
"2549","audioVibro",3,0,1
"2550","audioVibro",3,100,1
"2551","audioVibro",3,400,0
"2552","audioVibro",3,600,1
"2553","audioVibro",3,600,0
"2554","audioVibro",3,400,0
"2555","audioVibro",3,200,0
"2556","audioVibro",3,500,0
"2557","audioVibro",3,300,0
"2558","audioVibro",3,100,0
"2559","audioVibro",3,200,0
"2560","audioVibro",3,500,0
"2561","audioVibro",3,0,1
"2562","audioVibro",3,400,0
"2563","audio",2,0,1
"2564","audio",2,600,0
"2565","audio",2,100,1
"2566","audio",2,200,0
"2567","audio",2,500,0
"2568","audio",2,100,1
"2569","audio",2,0,1
"2570","audio",2,600,0
"2571","audio",2,0,1
"2572","audio",2,200,1
"2573","audio",2,500,0
"2574","audio",2,300,0
"2575","audio",2,500,0
"2576","audio",2,0,1
"2577","audio",2,200,0
"2578","audio",2,400,1
"2579","audio",2,200,1
"2580","audio",2,100,1
"2581","audio",2,500,0
"2582","audio",2,300,0
"2583","audio",2,100,0
"2584","audio",2,400,0
"2585","audio",2,400,0
"2586","audio",2,600,0
"2587","audio",2,500,0
"2588","audio",2,200,0
"2589","audio",2,0,1
"2590","audio",2,500,0
"2591","audio",2,600,0
"2592","audio",2,100,1
"2593","audio",2,600,0
"2594","audio",2,400,0
"2595","audio",2,400,0
"2596","audio",2,300,0
"2597","audio",2,300,0
"2598","audio",2,600,0
"2599","audio",2,0,1
"2600","audio",2,300,0
"2601","audio",2,100,1
"2602","audio",2,200,0
"2603","audio",2,400,0
"2604","audio",2,300,0
"2605","kinesVibro",3,0,1
"2606","kinesVibro",3,300,0
"2607","kinesVibro",3,0,1
"2608","kinesVibro",3,100,1
"2609","kinesVibro",3,500,0
"2610","kinesVibro",3,100,0
"2611","kinesVibro",3,300,0
"2612","kinesVibro",3,400,0
"2613","kinesVibro",3,0,1
"2614","kinesVibro",3,200,0
"2615","kinesVibro",3,400,0
"2616","kinesVibro",3,600,0
"2617","kinesVibro",3,200,0
"2618","kinesVibro",3,100,1
"2619","kinesVibro",3,600,0
"2620","kinesVibro",3,600,0
"2621","kinesVibro",3,300,0
"2622","kinesVibro",3,400,0
"2623","kinesVibro",3,300,1
"2624","kinesVibro",3,600,0
"2625","kinesVibro",3,600,0
"2626","kinesVibro",3,100,1
"2627","kinesVibro",3,500,0
"2628","kinesVibro",3,200,0
"2629","kinesVibro",3,500,0
"2630","kinesVibro",3,0,1
"2631","kinesVibro",3,500,0
"2632","kinesVibro",3,400,0
"2633","kinesVibro",3,500,0
"2634","kinesVibro",3,200,0
"2635","kinesVibro",3,100,1
"2636","kinesVibro",3,400,0
"2637","kinesVibro",3,0,1
"2638","kinesVibro",3,400,0
"2639","kinesVibro",3,300,0
"2640","kinesVibro",3,300,0
"2641","kinesVibro",3,0,1
"2642","kinesVibro",3,100,1
"2643","kinesVibro",3,600,0
"2644","kinesVibro",3,200,0
"2645","kinesVibro",3,200,1
"2646","kinesVibro",3,500,0
"2647","visual",1,500,0
"2648","visual",1,500,0
"2649","visual",1,500,0
"2650","visual",1,300,0
"2651","visual",1,600,0
"2652","visual",1,200,0
"2653","visual",1,300,0
"2654","visual",1,200,0
"2655","visual",1,200,0
"2656","visual",1,0,1
"2657","visual",1,0,1
"2658","visual",1,300,0
"2659","visual",1,600,0
"2660","visual",1,400,0
"2661","visual",1,600,0
"2662","visual",1,100,1
"2663","visual",1,100,0
"2664","visual",1,0,0
"2665","visual",1,500,0
"2666","visual",1,100,1
"2667","visual",1,400,0
"2668","visual",1,200,0
"2669","visual",1,400,0
"2670","visual",1,600,0
"2671","visual",1,600,0
"2672","visual",1,300,0
"2673","visual",1,0,1
"2674","visual",1,100,0
"2675","visual",1,400,0
"2676","visual",1,0,1
"2677","visual",1,500,0
"2678","visual",1,600,0
"2679","visual",1,100,1
"2680","visual",1,200,0
"2681","visual",1,500,0
"2682","visual",1,300,1
"2683","visual",1,400,0
"2684","visual",1,100,1
"2685","visual",1,0,1
"2686","visual",1,400,0
"2687","visual",1,300,0
"2688","visual",1,200,0
"2689","vibro",2,0,1
"2690","vibro",2,0,1
"2691","vibro",2,500,0
"2692","vibro",2,200,0
"2693","vibro",2,600,0
"2694","vibro",2,600,0
"2695","vibro",2,600,0
"2696","vibro",2,500,0
"2697","vibro",2,400,0
"2698","vibro",2,600,0
"2699","vibro",2,0,1
"2700","vibro",2,0,1
"2701","vibro",2,300,0
"2702","vibro",2,500,0
"2703","vibro",2,100,0
"2704","vibro",2,400,0
"2705","vibro",2,300,0
"2706","vibro",2,200,0
"2707","vibro",2,400,0
"2708","vibro",2,200,0
"2709","vibro",2,200,0
"2710","vibro",2,300,0
"2711","vibro",2,300,0
"2712","vibro",2,600,0
"2713","vibro",2,400,0
"2714","vibro",2,500,0
"2715","vibro",2,600,0
"2716","vibro",2,500,0
"2717","vibro",2,0,1
"2718","vibro",2,300,0
"2719","vibro",2,100,1
"2720","vibro",2,500,0
"2721","vibro",2,300,0
"2722","vibro",2,0,1
"2723","vibro",2,100,1
"2724","vibro",2,400,0
"2725","vibro",2,100,1
"2726","vibro",2,200,0
"2727","vibro",2,100,1
"2728","vibro",2,400,0
"2729","vibro",2,200,0
"2730","vibro",2,100,1
"2731","kinesthetic",2,0,1
"2732","kinesthetic",2,400,0
"2733","kinesthetic",2,100,1
"2734","kinesthetic",2,200,0
"2735","kinesthetic",2,0,1
"2736","kinesthetic",2,200,0
"2737","kinesthetic",2,600,0
"2738","kinesthetic",2,600,0
"2739","kinesthetic",2,200,0
"2740","kinesthetic",2,400,0
"2741","kinesthetic",2,400,0
"2742","kinesthetic",2,100,1
"2743","kinesthetic",2,0,1
"2744","kinesthetic",2,300,0
"2745","kinesthetic",2,100,1
"2746","kinesthetic",2,500,0
"2747","kinesthetic",2,500,0
"2748","kinesthetic",2,400,0
"2749","kinesthetic",2,200,0
"2750","kinesthetic",2,400,0
"2751","kinesthetic",2,0,1
"2752","kinesthetic",2,0,1
"2753","kinesthetic",2,300,0
"2754","kinesthetic",2,200,0
"2755","kinesthetic",2,100,1
"2756","kinesthetic",2,600,0
"2757","kinesthetic",2,400,0
"2758","kinesthetic",2,500,0
"2759","kinesthetic",2,300,0
"2760","kinesthetic",2,600,0
"2761","kinesthetic",2,0,1
"2762","kinesthetic",2,300,0
"2763","kinesthetic",2,300,0
"2764","kinesthetic",2,500,0
"2765","kinesthetic",2,600,0
"2766","kinesthetic",2,300,0
"2767","kinesthetic",2,500,0
"2768","kinesthetic",2,100,0
"2769","kinesthetic",2,600,0
"2770","kinesthetic",2,100,1
"2771","kinesthetic",2,200,0
"2772","kinesthetic",2,500,0
"2773","visual",1,200,0
"2774","visual",1,600,0
"2775","visual",1,0,1
"2776","visual",1,300,0
"2777","visual",1,100,0
"2778","visual",1,300,0
"2779","visual",1,100,0
"2780","visual",1,400,0
"2781","visual",1,300,0
"2782","visual",1,100,0
"2783","visual",1,0,1
"2784","visual",1,600,0
"2785","visual",1,200,0
"2786","visual",1,500,0
"2787","visual",1,400,0
"2788","visual",1,0,1
"2789","visual",1,200,0
"2790","visual",1,400,0
"2791","visual",1,200,0
"2792","visual",1,400,0
"2793","visual",1,100,1
"2794","visual",1,500,0
"2795","visual",1,600,0
"2796","visual",1,500,0
"2797","visual",1,200,0
"2798","visual",1,300,0
"2799","visual",1,200,0
"2800","visual",1,400,0
"2801","visual",1,100,0
"2802","visual",1,500,0
"2803","visual",1,300,0
"2804","visual",1,600,0
"2805","visual",1,0,1
"2806","visual",1,0,1
"2807","visual",1,400,0
"2808","visual",1,500,0
"2809","visual",1,100,1
"2810","visual",1,600,0
"2811","visual",1,300,0
"2812","visual",1,600,0
"2813","visual",1,0,1
"2814","visual",1,500,0
"2815","kinesVibro",3,0,1
"2816","kinesVibro",3,100,1
"2817","kinesVibro",3,300,0
"2818","kinesVibro",3,400,0
"2819","kinesVibro",3,400,0
"2820","kinesVibro",3,100,1
"2821","kinesVibro",3,0,1
"2822","kinesVibro",3,300,0
"2823","kinesVibro",3,600,0
"2824","kinesVibro",3,600,0
"2825","kinesVibro",3,0,1
"2826","kinesVibro",3,400,0
"2827","kinesVibro",3,100,1
"2828","kinesVibro",3,600,0
"2829","kinesVibro",3,200,0
"2830","kinesVibro",3,500,0
"2831","kinesVibro",3,100,1
"2832","kinesVibro",3,0,1
"2833","kinesVibro",3,600,0
"2834","kinesVibro",3,200,0
"2835","kinesVibro",3,100,1
"2836","kinesVibro",3,0,1
"2837","kinesVibro",3,500,0
"2838","kinesVibro",3,500,0
"2839","kinesVibro",3,500,0
"2840","kinesVibro",3,200,0
"2841","kinesVibro",3,400,0
"2842","kinesVibro",3,300,0
"2843","kinesVibro",3,400,0
"2844","kinesVibro",3,200,0
"2845","kinesVibro",3,100,1
"2846","kinesVibro",3,300,0
"2847","kinesVibro",3,600,0
"2848","kinesVibro",3,0,1
"2849","kinesVibro",3,300,0
"2850","kinesVibro",3,500,0
"2851","kinesVibro",3,200,0
"2852","kinesVibro",3,600,0
"2853","kinesVibro",3,300,0
"2854","kinesVibro",3,500,0
"2855","kinesVibro",3,400,0
"2856","kinesVibro",3,200,0
"2857","audio",2,0,1
"2858","audio",2,100,1
"2859","audio",2,300,0
"2860","audio",2,400,0
"2861","audio",2,500,0
"2862","audio",2,100,1
"2863","audio",2,400,0
"2864","audio",2,400,0
"2865","audio",2,600,0
"2866","audio",2,0,1
"2867","audio",2,600,0
"2868","audio",2,500,0
"2869","audio",2,200,0
"2870","audio",2,200,0
"2871","audio",2,0,1
"2872","audio",2,500,0
"2873","audio",2,400,0
"2874","audio",2,600,0
"2875","audio",2,600,0
"2876","audio",2,400,0
"2877","audio",2,600,0
"2878","audio",2,300,0
"2879","audio",2,100,1
"2880","audio",2,300,0
"2881","audio",2,300,1
"2882","audio",2,100,1
"2883","audio",2,100,1
"2884","audio",2,100,1
"2885","audio",2,500,0
"2886","audio",2,0,1
"2887","audio",2,300,0
"2888","audio",2,400,0
"2889","audio",2,500,0
"2890","audio",2,0,1
"2891","audio",2,200,0
"2892","audio",2,300,0
"2893","audio",2,200,0
"2894","audio",2,0,1
"2895","audio",2,200,0
"2896","audio",2,200,0
"2897","audio",2,600,0
"2898","audio",2,500,0
"2899","audioVibro",3,0,1
"2900","audioVibro",3,0,1
"2901","audioVibro",3,100,1
"2902","audioVibro",3,0,1
"2903","audioVibro",3,100,1
"2904","audioVibro",3,500,0
"2905","audioVibro",3,600,0
"2906","audioVibro",3,600,0
"2907","audioVibro",3,600,0
"2908","audioVibro",3,600,0
"2909","audioVibro",3,300,0
"2910","audioVibro",3,300,0
"2911","audioVibro",3,300,0
"2912","audioVibro",3,0,1
"2913","audioVibro",3,100,1
"2914","audioVibro",3,200,0
"2915","audioVibro",3,400,0
"2916","audioVibro",3,400,0
"2917","audioVibro",3,200,0
"2918","audioVibro",3,400,0
"2919","audioVibro",3,500,0
"2920","audioVibro",3,500,0
"2921","audioVibro",3,500,0
"2922","audioVibro",3,200,0
"2923","audioVibro",3,100,1
"2924","audioVibro",3,500,0
"2925","audioVibro",3,300,0
"2926","audioVibro",3,600,0
"2927","audioVibro",3,200,0
"2928","audioVibro",3,300,0
"2929","audioVibro",3,400,0
"2930","audioVibro",3,0,1
"2931","audioVibro",3,400,0
"2932","audioVibro",3,600,0
"2933","audioVibro",3,500,0
"2934","audioVibro",3,300,0
"2935","audioVibro",3,400,0
"2936","audioVibro",3,100,1
"2937","audioVibro",3,100,1
"2938","audioVibro",3,200,0
"2939","audioVibro",3,0,1
"2940","audioVibro",3,200,0
"2941","audioKinesVibro",4,0,1
"2942","audioKinesVibro",4,300,0
"2943","audioKinesVibro",4,400,0
"2944","audioKinesVibro",4,600,0
"2945","audioKinesVibro",4,400,0
"2946","audioKinesVibro",4,200,0
"2947","audioKinesVibro",4,500,0
"2948","audioKinesVibro",4,300,0
"2949","audioKinesVibro",4,300,0
"2950","audioKinesVibro",4,0,1
"2951","audioKinesVibro",4,500,0
"2952","audioKinesVibro",4,600,0
"2953","audioKinesVibro",4,400,0
"2954","audioKinesVibro",4,200,0
"2955","audioKinesVibro",4,200,0
"2956","audioKinesVibro",4,100,1
"2957","audioKinesVibro",4,400,0
"2958","audioKinesVibro",4,400,0
"2959","audioKinesVibro",4,0,1
"2960","audioKinesVibro",4,400,0
"2961","audioKinesVibro",4,500,0
"2962","audioKinesVibro",4,100,1
"2963","audioKinesVibro",4,300,0
"2964","audioKinesVibro",4,500,0
"2965","audioKinesVibro",4,100,1
"2966","audioKinesVibro",4,200,0
"2967","audioKinesVibro",4,0,1
"2968","audioKinesVibro",4,600,0
"2969","audioKinesVibro",4,600,0
"2970","audioKinesVibro",4,200,0
"2971","audioKinesVibro",4,100,1
"2972","audioKinesVibro",4,0,1
"2973","audioKinesVibro",4,600,0
"2974","audioKinesVibro",4,0,1
"2975","audioKinesVibro",4,300,0
"2976","audioKinesVibro",4,600,0
"2977","audioKinesVibro",4,500,0
"2978","audioKinesVibro",4,500,0
"2979","audioKinesVibro",4,300,0
"2980","audioKinesVibro",4,100,1
"2981","audioKinesVibro",4,100,1
"2982","audioKinesVibro",4,200,0
"2983","audioKines",3,0,1
"2984","audioKines",3,300,0
"2985","audioKines",3,500,0
"2986","audioKines",3,200,0
"2987","audioKines",3,400,0
"2988","audioKines",3,200,0
"2989","audioKines",3,300,0
"2990","audioKines",3,300,0
"2991","audioKines",3,200,0
"2992","audioKines",3,600,0
"2993","audioKines",3,0,1
"2994","audioKines",3,100,1
"2995","audioKines",3,600,0
"2996","audioKines",3,100,1
"2997","audioKines",3,500,0
"2998","audioKines",3,600,0
"2999","audioKines",3,500,0
"3000","audioKines",3,400,0
"3001","audioKines",3,200,0
"3002","audioKines",3,600,0
"3003","audioKines",3,300,0
"3004","audioKines",3,100,1
"3005","audioKines",3,200,0
"3006","audioKines",3,300,0
"3007","audioKines",3,500,0
"3008","audioKines",3,300,0
"3009","audioKines",3,500,0
"3010","audioKines",3,400,0
"3011","audioKines",3,100,1
"3012","audioKines",3,400,0
"3013","audioKines",3,100,1
"3014","audioKines",3,500,0
"3015","audioKines",3,0,1
"3016","audioKines",3,0,1
"3017","audioKines",3,0,1
"3018","audioKines",3,200,1
"3019","audioKines",3,600,0
"3020","audioKines",3,400,0
"3021","audioKines",3,0,1
"3022","audioKines",3,600,0
"3023","audioKines",3,100,1
"3024","audioKines",3,400,0
"3025","audio",2,600,1
"3026","audio",2,200,1
"3027","audio",2,0,1
"3028","audio",2,200,1
"3029","audio",2,400,1
"3030","audio",2,100,1
"3031","audio",2,0,1
"3032","audio",2,600,1
"3033","audio",2,400,1
"3034","audio",2,500,1
"3035","audio",2,100,1
"3036","audio",2,300,1
"3037","audio",2,0,1
"3038","audio",2,400,0
"3039","audio",2,200,1
"3040","audio",2,0,1
"3041","audio",2,500,0
"3042","audio",2,200,1
"3043","audio",2,500,0
"3044","audio",2,600,0
"3045","audio",2,400,1
"3046","audio",2,400,0
"3047","audio",2,600,0
"3048","audio",2,300,0
"3049","audio",2,600,0
"3050","audio",2,300,0
"3051","audio",2,500,0
"3052","audio",2,100,1
"3053","audio",2,100,1
"3054","audio",2,100,1
"3055","audio",2,300,1
"3056","audio",2,200,1
"3057","audio",2,500,1
"3058","audio",2,300,0
"3059","audio",2,0,1
"3060","audio",2,100,1
"3061","audio",2,400,0
"3062","audio",2,300,0
"3063","audio",2,500,0
"3064","audio",2,200,1
"3065","audio",2,600,0
"3066","audio",2,0,1
"3067","kinesthetic",2,0,1
"3068","kinesthetic",2,100,1
"3069","kinesthetic",2,600,0
"3070","kinesthetic",2,600,0
"3071","kinesthetic",2,100,1
"3072","kinesthetic",2,100,1
"3073","kinesthetic",2,400,0
"3074","kinesthetic",2,400,0
"3075","kinesthetic",2,300,0
"3076","kinesthetic",2,600,0
"3077","kinesthetic",2,600,0
"3078","kinesthetic",2,400,0
"3079","kinesthetic",2,400,0
"3080","kinesthetic",2,300,0
"3081","kinesthetic",2,0,1
"3082","kinesthetic",2,100,1
"3083","kinesthetic",2,500,1
"3084","kinesthetic",2,100,1
"3085","kinesthetic",2,100,1
"3086","kinesthetic",2,500,0
"3087","kinesthetic",2,400,0
"3088","kinesthetic",2,300,0
"3089","kinesthetic",2,200,1
"3090","kinesthetic",2,500,0
"3091","kinesthetic",2,600,0
"3092","kinesthetic",2,0,1
"3093","kinesthetic",2,200,1
"3094","kinesthetic",2,0,1
"3095","kinesthetic",2,300,0
"3096","kinesthetic",2,200,0
"3097","kinesthetic",2,500,0
"3098","kinesthetic",2,400,0
"3099","kinesthetic",2,200,1
"3100","kinesthetic",2,600,1
"3101","kinesthetic",2,300,1
"3102","kinesthetic",2,200,1
"3103","kinesthetic",2,0,1
"3104","kinesthetic",2,0,1
"3105","kinesthetic",2,500,0
"3106","kinesthetic",2,300,0
"3107","kinesthetic",2,200,0
"3108","kinesthetic",2,500,0
"3109","visual",1,100,1
"3110","visual",1,0,1
"3111","visual",1,500,0
"3112","visual",1,300,0
"3113","visual",1,600,0
"3114","visual",1,600,0
"3115","visual",1,0,1
"3116","visual",1,500,0
"3117","visual",1,400,0
"3118","visual",1,100,1
"3119","visual",1,400,0
"3120","visual",1,400,0
"3121","visual",1,200,1
"3122","visual",1,300,0
"3123","visual",1,300,0
"3124","visual",1,500,0
"3125","visual",1,0,1
"3126","visual",1,400,0
"3127","visual",1,500,0
"3128","visual",1,100,0
"3129","visual",1,200,0
"3130","visual",1,200,0
"3131","visual",1,300,1
"3132","visual",1,500,0
"3133","visual",1,600,0
"3134","visual",1,600,0
"3135","visual",1,200,1
"3136","visual",1,0,1
"3137","visual",1,100,1
"3138","visual",1,300,0
"3139","visual",1,0,1
"3140","visual",1,200,0
"3141","visual",1,400,0
"3142","visual",1,100,0
"3143","visual",1,500,0
"3144","visual",1,100,1
"3145","visual",1,300,0
"3146","visual",1,0,1
"3147","visual",1,600,0
"3148","visual",1,400,0
"3149","visual",1,600,0
"3150","visual",1,200,1
"3151","kinesVibro",3,400,0
"3152","kinesVibro",3,500,0
"3153","kinesVibro",3,0,1
"3154","kinesVibro",3,100,0
"3155","kinesVibro",3,0,0
"3156","kinesVibro",3,600,0
"3157","kinesVibro",3,200,1
"3158","kinesVibro",3,500,0
"3159","kinesVibro",3,600,0
"3160","kinesVibro",3,200,1
"3161","kinesVibro",3,600,0
"3162","kinesVibro",3,500,0
"3163","kinesVibro",3,100,1
"3164","kinesVibro",3,200,1
"3165","kinesVibro",3,400,1
"3166","kinesVibro",3,100,1
"3167","kinesVibro",3,0,1
"3168","kinesVibro",3,400,0
"3169","kinesVibro",3,300,1
"3170","kinesVibro",3,300,1
"3171","kinesVibro",3,600,0
"3172","kinesVibro",3,0,1
"3173","kinesVibro",3,600,0
"3174","kinesVibro",3,500,1
"3175","kinesVibro",3,500,0
"3176","kinesVibro",3,600,0
"3177","kinesVibro",3,0,1
"3178","kinesVibro",3,100,1
"3179","kinesVibro",3,200,1
"3180","kinesVibro",3,100,1
"3181","kinesVibro",3,100,1
"3182","kinesVibro",3,300,0
"3183","kinesVibro",3,0,1
"3184","kinesVibro",3,400,0
"3185","kinesVibro",3,300,0
"3186","kinesVibro",3,400,0
"3187","kinesVibro",3,200,1
"3188","kinesVibro",3,200,1
"3189","kinesVibro",3,400,0
"3190","kinesVibro",3,300,0
"3191","kinesVibro",3,500,0
"3192","kinesVibro",3,300,0
"3193","audioVibro",3,500,0
"3194","audioVibro",3,100,1
"3195","audioVibro",3,500,0
"3196","audioVibro",3,400,0
"3197","audioVibro",3,600,0
"3198","audioVibro",3,100,1
"3199","audioVibro",3,0,1
"3200","audioVibro",3,300,1
"3201","audioVibro",3,600,0
"3202","audioVibro",3,0,1
