"","block","signals","offset","response"
"2773","visual",1,300,0
"2774","visual",1,-28,0
"2775","visual",1,600,0
"2776","visual",1,-14,1
"2777","visual",1,-84,0
"2778","visual",1,300,0
"2779","visual",1,200,0
"2780","visual",1,400,0
"2781","visual",1,0,1
"2782","visual",1,100,1
"2783","visual",1,200,0
"2784","visual",1,-70,0
"2785","visual",1,-56,0
"2786","visual",1,-84,0
"2787","visual",1,-56,0
"2788","visual",1,400,0
"2789","visual",1,-70,0
"2790","visual",1,-28,0
"2791","visual",1,600,0
"2792","visual",1,-42,0
"2793","visual",1,600,0
"2794","visual",1,200,0
"2795","visual",1,400,0
"2796","visual",1,200,0
"2797","visual",1,-84,0
"2798","visual",1,-84,0
"2799","visual",1,-42,0
"2800","visual",1,600,0
"2801","visual",1,-42,0
"2802","visual",1,500,0
"2803","visual",1,100,0
"2804","visual",1,300,0
"2805","visual",1,600,0
"2806","visual",1,500,0
"2807","visual",1,-56,0
"2808","visual",1,100,0
"2809","visual",1,100,0
"2810","visual",1,200,0
"2811","visual",1,200,1
"2812","visual",1,300,0
"2813","visual",1,-14,0
"2814","visual",1,-70,0
"2815","visual",1,-42,0
"2816","visual",1,600,0
"2817","visual",1,200,0
"2818","visual",1,-14,1
"2819","visual",1,0,1
"2820","visual",1,0,1
"2821","visual",1,-14,1
"2822","visual",1,-84,0
"2823","visual",1,-84,0
"2824","visual",1,600,0
"2825","visual",1,-28,1
"2826","visual",1,0,1
"2827","visual",1,100,1
"2828","visual",1,-70,0
"2829","visual",1,0,1
"2830","visual",1,600,0
"2831","visual",1,0,1
"2832","visual",1,-14,1
"2833","visual",1,-28,1
"2834","visual",1,-42,1
"2835","visual",1,-56,1
"2836","visual",1,100,0
"2837","visual",1,-28,1
"2838","visual",1,-84,0
"2839","visual",1,100,0
"2840","visual",1,100,0
"2841","visual",1,300,0
"2842","visual",1,-42,1
"2843","visual",1,0,0
"2844","visual",1,600,0
"2845","visual",1,-56,0
"2846","visual",1,-84,0
"2847","visual",1,100,0
"2848","visual",1,100,0
"2849","visual",1,200,1
"2850","visual",1,400,0
"2851","visual",1,200,0
"2852","visual",1,100,0
"2853","visual",1,200,0
"2854","visual",1,-84,0
"2855","visual",1,-14,0
"2856","visual",1,-70,0
"2857","visual",1,-14,1
"2858","visual",1,-42,0
"2859","visual",1,400,0
"2860","visual",1,0,1
"2861","visual",1,-28,0
"2862","visual",1,400,0
"2863","visual",1,400,0
"2864","visual",1,400,0
"2865","visual",1,-28,0
"2866","visual",1,-56,0
"2867","visual",1,-28,1
"2868","visual",1,300,0
"2869","visual",1,-70,0
"2870","visual",1,-56,1
"2871","visual",1,200,0
"2872","visual",1,300,0
"2873","visual",1,-14,1
"2874","visual",1,-14,1
"2875","visual",1,300,0
"2876","visual",1,-42,0
"2877","visual",1,-42,0
"2878","visual",1,-56,0
"2879","visual",1,0,1
"2880","visual",1,-14,0
"2881","visual",1,-14,1
"2882","visual",1,-70,0
"2883","visual",1,600,0
"2884","visual",1,500,0
"2885","visual",1,200,0
"2886","visual",1,600,0
"2887","visual",1,-84,0
"2888","visual",1,-42,0
"2889","visual",1,500,0
"2890","visual",1,-70,0
"2891","visual",1,-42,0
"2892","visual",1,500,0
"2893","visual",1,400,0
"2894","visual",1,-28,0
"2895","visual",1,-42,0
"2896","visual",1,-84,0
"2897","visual",1,-28,1
"2898","visual",1,-42,0
"2899","visual",1,-14,1
"2900","visual",1,200,0
"2901","visual",1,0,1
"2902","visual",1,-42,0
"2903","visual",1,400,0
"2904","visual",1,-56,0
"2905","visual",1,200,0
"2906","visual",1,500,0
"2907","visual",1,-14,1
"2908","visual",1,-70,0
"2909","visual",1,-84,0
"2910","visual",1,600,0
"2911","visual",1,200,0
"2912","visual",1,-42,1
"2913","visual",1,600,0
"2914","visual",1,300,0
"2915","visual",1,400,0
"2916","visual",1,-56,1
"2917","visual",1,600,0
"2918","visual",1,-70,0
"2919","visual",1,500,0
"2920","visual",1,-56,0
"2921","visual",1,-84,0
"2922","visual",1,-28,1
"2923","visual",1,400,0
"2924","visual",1,-28,1
"2925","visual",1,300,0
"2926","visual",1,500,0
"2927","visual",1,400,0
"2928","visual",1,500,0
"2929","visual",1,-84,0
"2930","visual",1,-56,0
"2931","visual",1,600,1
"2932","visual",1,-70,0
"2933","visual",1,100,0
"2934","visual",1,0,1
"2935","visual",1,500,0
"2936","visual",1,600,1
"2937","visual",1,-28,1
"2938","visual",1,500,0
"2939","visual",1,-70,0
"2940","visual",1,-84,0
"2941","visual",1,-70,0
"2942","visual",1,400,0
"2943","visual",1,-56,0
"2944","visual",1,200,1
"2945","visual",1,300,0
"2946","visual",1,300,0
"2947","visual",1,-84,0
"2948","visual",1,100,0
"2949","visual",1,300,0
"2950","visual",1,0,1
"2951","visual",1,300,0
"2952","visual",1,-28,0
"2953","visual",1,-70,0
"2954","visual",1,500,0
"2955","visual",1,-56,1
"2956","visual",1,400,0
"2957","visual",1,0,1
"2958","kinesthetic",2,-14,1
"2959","kinesthetic",2,300,0
"2960","kinesthetic",2,-28,1
"2961","kinesthetic",2,100,1
"2962","kinesthetic",2,-84,0
"2963","kinesthetic",2,-84,1
"2964","kinesthetic",2,-56,1
"2965","kinesthetic",2,-28,1
"2966","kinesthetic",2,-42,1
"2967","kinesthetic",2,-70,0
"2968","kinesthetic",2,-56,1
"2969","kinesthetic",2,200,0
"2970","kinesthetic",2,-14,1
"2971","kinesthetic",2,-14,1
"2972","kinesthetic",2,300,0
"2973","kinesthetic",2,400,0
"2974","kinesthetic",2,0,1
"2975","kinesthetic",2,200,0
"2976","kinesthetic",2,0,1
"2977","kinesthetic",2,-14,1
"2978","kinesthetic",2,100,1
"2979","kinesthetic",2,500,0
"2980","kinesthetic",2,-28,1
"2981","kinesthetic",2,-56,1
"2982","kinesthetic",2,400,0
"2983","kinesthetic",2,0,1
"2984","kinesthetic",2,500,0
"2985","kinesthetic",2,0,1
"2986","kinesthetic",2,100,0
"2987","kinesthetic",2,-14,1
"2988","kinesthetic",2,200,0
"2989","kinesthetic",2,-14,1
"2990","kinesthetic",2,300,0
"2991","kinesthetic",2,-56,1
"2992","kinesthetic",2,-84,0
"2993","kinesthetic",2,200,0
"2994","kinesthetic",2,200,0
"2995","kinesthetic",2,400,0
"2996","kinesthetic",2,-84,0
"2997","kinesthetic",2,-14,1
"2998","kinesthetic",2,-28,1
"2999","kinesthetic",2,400,0
"3000","kinesthetic",2,500,0
"3001","kinesthetic",2,-56,1
"3002","kinesthetic",2,-84,0
"3003","kinesthetic",2,-70,0
"3004","kinesthetic",2,0,1
"3005","kinesthetic",2,-42,1
"3006","kinesthetic",2,-42,0
"3007","kinesthetic",2,-28,1
"3008","kinesthetic",2,500,0
"3009","kinesthetic",2,0,1
"3010","kinesthetic",2,100,0
"3011","kinesthetic",2,-56,1
"3012","kinesthetic",2,500,0
"3013","kinesthetic",2,200,1
"3014","kinesthetic",2,-42,1
"3015","kinesthetic",2,0,1
"3016","kinesthetic",2,300,0
"3017","kinesthetic",2,500,0
"3018","kinesthetic",2,-70,1
"3019","kinesthetic",2,-42,1
"3020","kinesthetic",2,-56,1
"3021","kinesthetic",2,600,0
"3022","kinesthetic",2,400,0
"3023","kinesthetic",2,300,0
"3024","kinesthetic",2,400,0
"3025","kinesthetic",2,-84,0
"3026","kinesthetic",2,100,0
"3027","kinesthetic",2,200,0
"3028","kinesthetic",2,300,0
"3029","kinesthetic",2,-70,1
"3030","kinesthetic",2,-14,1
"3031","kinesthetic",2,200,1
"3032","kinesthetic",2,0,1
"3033","kinesthetic",2,-70,0
"3034","kinesthetic",2,-14,1
"3035","kinesthetic",2,-70,1
"3036","kinesthetic",2,200,0
"3037","kinesthetic",2,300,0
"3038","kinesthetic",2,300,0
"3039","kinesthetic",2,500,0
"3040","kinesthetic",2,600,0
"3041","kinesthetic",2,600,0
"3042","kinesthetic",2,-84,0
"3043","kinesthetic",2,600,0
"3044","kinesthetic",2,-28,1
"3045","kinesthetic",2,-42,1
"3046","kinesthetic",2,-42,1
"3047","kinesthetic",2,-28,1
"3048","kinesthetic",2,-14,1
"3049","kinesthetic",2,-56,0
"3050","kinesthetic",2,300,0
"3051","kinesthetic",2,-56,1
"3052","kinesthetic",2,-70,0
"3053","kinesthetic",2,-84,0
"3054","kinesthetic",2,100,0
"3055","kinesthetic",2,-28,1
"3056","kinesthetic",2,-28,1
"3057","kinesthetic",2,300,0
"3058","kinesthetic",2,-42,1
"3059","kinesthetic",2,-42,1
"3060","kinesthetic",2,-42,1
"3061","kinesthetic",2,-70,1
"3062","kinesthetic",2,600,0
"3063","kinesthetic",2,-56,1
"3064","kinesthetic",2,100,0
"3065","kinesthetic",2,400,0
"3066","kinesthetic",2,600,0
"3067","kinesthetic",2,500,0
"3068","kinesthetic",2,600,0
"3069","kinesthetic",2,400,0
"3070","kinesthetic",2,-42,1
"3071","kinesthetic",2,0,1
"3072","kinesthetic",2,500,0
"3073","kinesthetic",2,200,0
"3074","kinesthetic",2,-28,1
"3075","kinesthetic",2,100,0
"3076","kinesthetic",2,400,0
"3077","kinesthetic",2,500,0
"3078","kinesthetic",2,-70,1
"3079","kinesthetic",2,100,0
"3080","kinesthetic",2,600,0
"3081","kinesthetic",2,-84,0
"3082","kinesthetic",2,-70,1
"3083","kinesthetic",2,600,0
"3084","kinesthetic",2,-56,1
"3085","kinesthetic",2,400,0
"3086","kinesthetic",2,-28,1
"3087","kinesthetic",2,100,0
"3088","kinesthetic",2,-42,1
"3089","kinesthetic",2,-84,0
"3090","kinesthetic",2,0,1
"3091","kinesthetic",2,-28,1
"3092","kinesthetic",2,200,0
"3093","kinesthetic",2,300,0
"3094","kinesthetic",2,-70,1
"3095","kinesthetic",2,600,0
"3096","kinesthetic",2,400,0
"3097","kinesthetic",2,600,0
"3098","kinesthetic",2,300,0
"3099","kinesthetic",2,200,0
"3100","kinesthetic",2,0,1
"3101","kinesthetic",2,100,1
"3102","kinesthetic",2,600,0
"3103","kinesthetic",2,100,1
"3104","kinesthetic",2,-70,1
"3105","kinesthetic",2,-56,1
"3106","kinesthetic",2,-84,1
"3107","kinesthetic",2,500,0
"3108","kinesthetic",2,400,0
"3109","kinesthetic",2,-14,1
"3110","kinesthetic",2,500,0
"3111","kinesthetic",2,0,1
"3112","kinesthetic",2,-14,1
"3113","kinesthetic",2,-84,0
"3114","kinesthetic",2,300,0
"3115","kinesthetic",2,500,0
"3116","kinesthetic",2,-28,1
"3117","kinesthetic",2,600,0
"3118","kinesthetic",2,-42,1
"3119","kinesthetic",2,-14,1
"3120","kinesthetic",2,300,1
"3121","kinesthetic",2,400,0
"3122","kinesthetic",2,400,0
"3123","kinesthetic",2,0,1
"3124","kinesthetic",2,600,0
"3125","kinesthetic",2,-28,1
"3126","kinesthetic",2,0,1
"3127","kinesthetic",2,-84,1
"3128","kinesthetic",2,-42,1
"3129","kinesthetic",2,100,1
"3130","kinesthetic",2,-84,1
"3131","kinesthetic",2,600,0
"3132","kinesthetic",2,400,0
"3133","kinesthetic",2,-84,1
"3134","kinesthetic",2,-28,1
"3135","kinesthetic",2,600,0
"3136","kinesthetic",2,0,1
"3137","kinesthetic",2,-56,1
"3138","kinesthetic",2,300,1
"3139","kinesthetic",2,600,0
"3140","kinesthetic",2,-70,1
"3141","kinesthetic",2,400,0
"3142","kinesthetic",2,-28,1
"3143","kinesthetic",2,500,0
"3144","kinesthetic",2,-42,1
"3145","kinesthetic",2,400,0
"3146","kinesthetic",2,-70,1
"3147","kinesthetic",2,200,1
"3148","kinesthetic",2,-70,1
"3149","kinesthetic",2,-56,1
"3150","kinesthetic",2,-28,1
"3151","kinesthetic",2,-84,1
"3152","kinesthetic",2,-28,1
"3153","kinesthetic",2,600,0
"3154","kinesthetic",2,-14,1
"3155","kinesthetic",2,-14,1
"3156","kinesthetic",2,100,1
"3157","kinesthetic",2,-84,1
"3158","kinesthetic",2,300,1
"3159","kinesthetic",2,-56,1
"3160","kinesthetic",2,500,0
"3161","kinesthetic",2,200,1
"3162","kinesthetic",2,200,1
"3163","kinesthetic",2,500,0
"3164","kinesthetic",2,-14,1
"3165","kinesthetic",2,500,0
"3166","kinesthetic",2,600,0
"3167","kinesthetic",2,0,1
"3168","kinesthetic",2,-14,1
"3169","kinesthetic",2,400,1
"3170","kinesthetic",2,-42,1
"3171","kinesthetic",2,0,1
"3172","kinesthetic",2,-28,1
"3173","kinesthetic",2,100,1
"3174","kinesthetic",2,-84,1
"3175","kinesthetic",2,-42,1
"3176","kinesthetic",2,400,0
"3177","kinesthetic",2,0,1
"3178","kinesthetic",2,500,0
"3179","kinesthetic",2,-56,1
"3180","kinesthetic",2,400,1
"3181","kinesthetic",2,100,1
"3182","kinesthetic",2,-14,1
"3183","kinesthetic",2,-70,1
"3184","kinesthetic",2,100,1
"3185","kinesthetic",2,100,1
"3186","kinesthetic",2,-14,1
"3187","kinesthetic",2,500,0
"3188","kinesthetic",2,600,0
"3189","kinesthetic",2,-70,1
"3190","kinesthetic",2,-28,1
"3191","kinesthetic",2,-28,1
"3192","kinesthetic",2,-56,1
"3193","kinesthetic",2,300,0
"3194","kinesthetic",2,0,1
"3195","kinesthetic",2,-42,1
"3196","kinesthetic",2,300,0
"3197","kinesthetic",2,300,0
"3198","kinesthetic",2,-42,1
"3199","kinesthetic",2,400,0
"3200","kinesthetic",2,0,1
"3201","kinesthetic",2,-14,1
"3202","kinesthetic",2,-84,1
"3203","kinesthetic",2,-56,1
"3204","kinesthetic",2,600,0
"3205","kinesthetic",2,-56,1
"3206","kinesthetic",2,300,0
"3207","kinesthetic",2,-56,1
"3208","kinesthetic",2,-70,1
"3209","kinesthetic",2,-70,1
"3210","kinesthetic",2,100,1
"3211","kinesthetic",2,200,1
"3212","kinesthetic",2,300,0
"3213","kinesthetic",2,200,1
"3214","kinesthetic",2,200,1
"3215","kinesthetic",2,-42,1
"3216","kinesthetic",2,500,0
"3217","kinesthetic",2,-56,1
"3218","kinesthetic",2,-42,1
"3219","kinesthetic",2,400,0
"3220","kinesthetic",2,100,0
"3221","kinesthetic",2,-56,1
"3222","kinesthetic",2,-70,1
"3223","kinesthetic",2,-42,1
"3224","kinesthetic",2,-56,1
"3225","kinesthetic",2,200,1
"3226","kinesthetic",2,500,0
"3227","kinesthetic",2,-42,1
"3228","kinesthetic",2,200,1
"3229","kinesthetic",2,-28,1
"3230","kinesthetic",2,-28,1
"3231","kinesthetic",2,200,1
"3232","kinesthetic",2,600,0
"3233","kinesthetic",2,100,1
"3234","kinesthetic",2,-14,1
"3235","kinesthetic",2,300,1
"3236","kinesthetic",2,-84,1
"3237","kinesthetic",2,400,0
"3238","kinesthetic",2,200,1
"3239","kinesthetic",2,100,1
"3240","kinesthetic",2,-84,1
"3241","kinesthetic",2,100,1
"3242","kinesthetic",2,100,1
"3243","kinesthetic",2,500,0
"3244","kinesthetic",2,-14,1
"3245","kinesthetic",2,500,0
"3246","kinesthetic",2,-14,1
"3247","kinesthetic",2,0,1
"3248","kinesthetic",2,-56,1
"3249","kinesthetic",2,0,1
"3250","kinesthetic",2,-70,1
"3251","kinesthetic",2,500,0
"3252","kinesthetic",2,0,1
"3253","kinesthetic",2,-70,1
"3254","kinesthetic",2,400,1
"3255","kinesthetic",2,600,0
"3256","kinesthetic",2,-70,1
"3257","kinesthetic",2,-70,1
"3258","kinesthetic",2,600,0
"3259","kinesthetic",2,-84,1
"3260","kinesthetic",2,200,1
"3261","kinesthetic",2,200,1
"3262","kinesthetic",2,-42,1
"3263","kinesthetic",2,-84,1
"3264","kinesthetic",2,-14,1
"3265","kinesthetic",2,-84,1
"3266","kinesthetic",2,300,1
"3267","kinesthetic",2,300,1
"3268","kinesthetic",2,0,1
"3269","kinesthetic",2,-28,1
"3270","visual",1,-70,1
"3271","visual",1,500,0
"3272","visual",1,0,1
"3273","visual",1,0,1
"3274","visual",1,0,1
"3275","visual",1,-84,1
"3276","visual",1,-14,1
"3277","visual",1,-42,1
"3278","visual",1,500,0
"3279","visual",1,-70,1
"3280","visual",1,200,1
"3281","visual",1,300,1
"3282","visual",1,0,1
"3283","visual",1,200,1
"3284","visual",1,-28,1
"3285","visual",1,400,0
"3286","visual",1,0,1
"3287","visual",1,-28,1
"3288","visual",1,500,0
"3289","visual",1,-28,1
"3290","visual",1,200,1
"3291","visual",1,600,1
"3292","visual",1,600,0
"3293","visual",1,600,0
"3294","visual",1,-14,1
"3295","visual",1,-28,1
"3296","visual",1,-56,1
"3297","visual",1,200,1
"3298","visual",1,0,1
"3299","visual",1,-56,1
"3300","visual",1,-70,1
"3301","visual",1,100,1
"3302","visual",1,-42,1
"3303","visual",1,400,1
"3304","visual",1,100,1
"3305","visual",1,300,1
"3306","visual",1,-42,1
"3307","visual",1,600,0
"3308","visual",1,-42,1
"3309","visual",1,-14,1
"3310","visual",1,-14,1
"3311","visual",1,100,1
"3312","visual",1,-28,1
"3313","visual",1,-84,1
"3314","visual",1,600,1
"3315","visual",1,-84,1
"3316","visual",1,-56,1
"3317","visual",1,-14,1
"3318","visual",1,-84,0
"3319","visual",1,300,1
"3320","visual",1,100,1
"3321","visual",1,-42,1
"3322","visual",1,500,0
"3323","visual",1,400,1
"3324","visual",1,-84,1
"3325","visual",1,100,1
"3326","visual",1,-84,0
"3327","visual",1,600,1
"3328","visual",1,-70,1
"3329","visual",1,100,1
"3330","visual",1,-56,1
"3331","visual",1,-14,1
"3332","visual",1,-42,1
"3333","visual",1,400,0
"3334","visual",1,400,1
"3335","visual",1,-56,1
"3336","visual",1,0,1
"3337","visual",1,-56,0
"3338","visual",1,600,0
"3339","visual",1,-28,1
"3340","visual",1,500,0
"3341","visual",1,-84,0
"3342","visual",1,400,0
"3343","visual",1,200,1
"3344","visual",1,-56,0
"3345","visual",1,300,1
"3346","visual",1,400,0
"3347","visual",1,-84,0
"3348","visual",1,400,0
"3349","visual",1,-84,0
"3350","visual",1,-14,1
"3351","visual",1,300,0
"3352","visual",1,200,0
"3353","visual",1,-84,0
"3354","visual",1,-14,1
"3355","visual",1,-70,1
"3356","visual",1,400,0
"3357","visual",1,300,0
"3358","visual",1,300,0
"3359","visual",1,200,0
"3360","visual",1,100,0
"3361","visual",1,500,0
"3362","visual",1,0,1
"3363","visual",1,0,1
"3364","visual",1,100,1
"3365","visual",1,-28,0
"3366","visual",1,-42,0
"3367","visual",1,500,0
"3368","visual",1,300,0
"3369","visual",1,-28,0
"3370","visual",1,200,0
"3371","visual",1,-28,1
"3372","visual",1,200,0
"3373","visual",1,-42,0
"3374","visual",1,500,0
"3375","visual",1,100,1
"3376","visual",1,0,1
"3377","visual",1,400,0
"3378","visual",1,200,0
"3379","visual",1,100,1
"3380","visual",1,-14,0
"3381","visual",1,500,0
"3382","visual",1,-42,0
"3383","visual",1,0,1
"3384","visual",1,-56,0
"3385","visual",1,400,0
"3386","visual",1,-70,0
"3387","visual",1,-56,0
"3388","visual",1,0,1
"3389","visual",1,-14,1
"3390","visual",1,200,0
"3391","visual",1,500,0
"3392","visual",1,600,0
"3393","visual",1,600,0
"3394","visual",1,-56,0
"3395","visual",1,600,0
"3396","visual",1,-14,1
"3397","visual",1,300,0
"3398","visual",1,500,0
"3399","visual",1,100,1
"3400","visual",1,600,0
"3401","visual",1,-84,0
"3402","visual",1,-70,0
"3403","visual",1,-56,0
"3404","visual",1,-70,0
"3405","visual",1,-56,0
"3406","visual",1,600,0
"3407","visual",1,500,0
"3408","visual",1,-28,1
"3409","visual",1,-42,1
"3410","visual",1,-42,0
"3411","visual",1,-14,1
"3412","visual",1,-42,1
"3413","visual",1,400,0
"3414","visual",1,300,0
"3415","visual",1,-70,0
"3416","visual",1,-28,1
"3417","visual",1,-28,1
"3418","visual",1,100,1
"3419","visual",1,-70,0
"3420","visual",1,-84,0
"3421","visual",1,200,0
"3422","visual",1,-70,0
"3423","visual",1,-70,0
"3424","visual",1,300,0
"3425","visual",1,300,0
"3426","visual",1,100,1
"3427","visual",1,-14,1
"3428","visual",1,200,0
"3429","visual",1,200,0
"3430","visual",1,100,0
"3431","visual",1,-70,0
"3432","visual",1,200,0
"3433","visual",1,-84,0
"3434","visual",1,-70,0
"3435","visual",1,-28,1
"3436","visual",1,100,1
"3437","visual",1,400,0
"3438","visual",1,100,0
"3439","visual",1,-14,1
"3440","visual",1,0,1
"3441","visual",1,100,0
"3442","visual",1,500,0
"3443","visual",1,-14,1
"3444","visual",1,600,0
"3445","visual",1,-14,1
"3446","visual",1,-70,0
"3447","visual",1,-42,0
"3448","visual",1,-42,1
"3449","visual",1,-56,1
"3450","visual",1,400,0
"3451","visual",1,200,0
"3452","visual",1,400,0
"3453","visual",1,-14,1
"3454","visual",1,100,1
"3455","visual",1,300,0
"3456","visual",1,600,0
"3457","visual",1,-84,0
"3458","visual",1,-84,0
"3459","visual",1,500,0
"3460","visual",1,0,1
"3461","visual",1,-28,1
"3462","visual",1,400,0
"3463","visual",1,0,1
"3464","visual",1,300,0
"3465","visual",1,600,0
"3466","visual",1,100,1
"3467","visual",1,-56,0
"3468","visual",1,0,1
"3469","visual",1,0,1
"3470","visual",1,-42,1
"3471","visual",1,-56,0
"3472","visual",1,500,0
"3473","visual",1,500,0
"3474","visual",1,-70,0
"3475","visual",1,-70,0
"3476","visual",1,200,0
"3477","visual",1,-42,1
"3478","visual",1,200,0
"3479","visual",1,100,1
"3480","visual",1,0,1
"3481","visual",1,-42,1
"3482","visual",1,-28,1
"3483","visual",1,-70,0
"3484","visual",1,0,1
"3485","visual",1,-28,1
"3486","visual",1,-42,0
"3487","visual",1,-14,1
"3488","visual",1,-56,0
"3489","visual",1,0,1
"3490","visual",1,-56,0
"3491","visual",1,-70,0
"3492","visual",1,100,0
"3493","visual",1,200,0
"3494","visual",1,200,0
"3495","visual",1,-28,1
"3496","visual",1,300,0
"3497","visual",1,300,0
"3498","visual",1,600,0
"3499","visual",1,500,0
"3500","visual",1,500,0
"3501","visual",1,400,0
"3502","visual",1,600,0
"3503","visual",1,-42,1
"3504","visual",1,-56,0
"3505","visual",1,-28,1
"3506","visual",1,600,0
"3507","visual",1,400,0
"3508","visual",1,-84,1
"3509","visual",1,-28,1
"3510","visual",1,0,1
"3511","visual",1,200,0
"3512","visual",1,300,0
"3513","visual",1,-70,0
"3514","visual",1,-70,0
"3515","visual",1,100,0
"3516","visual",1,400,0
"3517","visual",1,500,0
"3518","visual",1,-70,0
"3519","visual",1,300,0
"3520","visual",1,-56,0
"3521","visual",1,300,0
"3522","visual",1,600,0
"3523","visual",1,500,0
"3524","visual",1,-56,0
"3525","visual",1,-14,1
"3526","visual",1,400,0
"3527","visual",1,100,0
"3528","visual",1,-14,1
"3529","visual",1,-84,0
"3530","visual",1,200,0
"3531","visual",1,500,0
"3532","visual",1,300,0
"3533","visual",1,500,0
"3534","visual",1,600,0
"3535","visual",1,-70,1
"3536","visual",1,-84,0
"3537","visual",1,400,0
"3538","visual",1,-70,0
"3539","visual",1,-84,0
"3540","visual",1,-14,0
"3541","visual",1,400,0
"3542","visual",1,-42,0
"3543","visual",1,500,0
"3544","visual",1,-84,0
"3545","visual",1,600,0
"3546","visual",1,-14,1
"3547","visual",1,-28,1
"3548","visual",1,200,0
"3549","visual",1,300,0
"3550","visual",1,300,0
"3551","visual",1,-84,0
"3552","visual",1,-56,0
"3553","visual",1,400,0
"3554","visual",1,-42,0
"3555","visual",1,600,0
"3556","visual",1,-28,1
"3557","visual",1,-28,1
"3558","visual",1,-28,1
"3559","visual",1,-42,1
"3560","visual",1,-56,0
"3561","visual",1,0,1
"3562","visual",1,600,0
"3563","visual",1,300,0
"3564","visual",1,-84,0
"3565","visual",1,200,0
"3566","visual",1,400,0
"3567","visual",1,-14,1
"3568","visual",1,-84,0
"3569","visual",1,500,0
"3570","visual",1,300,0
"3571","visual",1,100,0
"3572","visual",1,-42,1
"3573","visual",1,0,1
"3574","visual",1,-56,0
"3575","visual",1,600,0
"3576","visual",1,0,1
"3577","visual",1,-42,1
"3578","visual",1,-28,1
"3579","visual",1,-56,0
"3580","visual",1,-84,0
"3581","visual",1,-14,1
"3582","kinesthetic",2,-70,0
"3583","kinesthetic",2,300,0
"3584","kinesthetic",2,600,0
"3585","kinesthetic",2,500,0
"3586","kinesthetic",2,300,0
"3587","kinesthetic",2,-84,0
"3588","kinesthetic",2,0,1
"3589","kinesthetic",2,600,0
"3590","kinesthetic",2,600,0
"3591","kinesthetic",2,-70,0
"3592","kinesthetic",2,-28,1
"3593","kinesthetic",2,500,0
"3594","kinesthetic",2,-42,1
"3595","kinesthetic",2,300,0
"3596","kinesthetic",2,600,0
"3597","kinesthetic",2,-42,0
"3598","kinesthetic",2,-28,1
"3599","kinesthetic",2,200,0
"3600","kinesthetic",2,-56,0
"3601","kinesthetic",2,300,0
"3602","kinesthetic",2,-14,1
"3603","kinesthetic",2,-84,0
"3604","kinesthetic",2,-14,1
"3605","kinesthetic",2,-42,0
"3606","kinesthetic",2,-42,1
"3607","kinesthetic",2,-42,1
"3608","kinesthetic",2,-84,0
"3609","kinesthetic",2,-14,1
"3610","kinesthetic",2,-42,1
"3611","kinesthetic",2,400,0
"3612","kinesthetic",2,-42,1
"3613","kinesthetic",2,-84,0
"3614","kinesthetic",2,-56,0
"3615","kinesthetic",2,-70,0
"3616","kinesthetic",2,400,0
"3617","kinesthetic",2,-70,0
"3618","kinesthetic",2,-14,1
"3619","kinesthetic",2,500,0
"3620","kinesthetic",2,0,1
"3621","kinesthetic",2,600,0
"3622","kinesthetic",2,0,1
"3623","kinesthetic",2,-84,0
"3624","kinesthetic",2,200,0
"3625","kinesthetic",2,0,1
"3626","kinesthetic",2,100,0
"3627","kinesthetic",2,300,0
"3628","kinesthetic",2,400,0
"3629","kinesthetic",2,-42,0
"3630","kinesthetic",2,-14,1
"3631","kinesthetic",2,200,0
"3632","kinesthetic",2,500,0
"3633","kinesthetic",2,-56,0
"3634","kinesthetic",2,-56,0
"3635","kinesthetic",2,-14,1
"3636","kinesthetic",2,200,0
"3637","kinesthetic",2,400,0
"3638","kinesthetic",2,-42,0
"3639","kinesthetic",2,600,0
"3640","kinesthetic",2,-42,0
"3641","kinesthetic",2,500,0
"3642","kinesthetic",2,500,0
"3643","kinesthetic",2,600,0
"3644","kinesthetic",2,600,0
"3645","kinesthetic",2,-28,1
"3646","kinesthetic",2,300,0
"3647","kinesthetic",2,-14,1
"3648","kinesthetic",2,-84,0
"3649","kinesthetic",2,0,1
"3650","kinesthetic",2,200,0
"3651","kinesthetic",2,200,0
"3652","kinesthetic",2,100,0
"3653","kinesthetic",2,-28,1
"3654","kinesthetic",2,-42,1
"3655","kinesthetic",2,-84,0
"3656","kinesthetic",2,100,0
"3657","kinesthetic",2,-14,0
"3658","kinesthetic",2,400,0
"3659","kinesthetic",2,0,1
"3660","kinesthetic",2,-14,1
"3661","kinesthetic",2,500,0
"3662","kinesthetic",2,400,0
"3663","kinesthetic",2,300,0
"3664","kinesthetic",2,-70,0
"3665","kinesthetic",2,-56,0
"3666","kinesthetic",2,200,0
"3667","kinesthetic",2,200,0
"3668","kinesthetic",2,-28,1
"3669","kinesthetic",2,-28,1
"3670","kinesthetic",2,-14,1
"3671","kinesthetic",2,-56,0
"3672","kinesthetic",2,0,1
"3673","kinesthetic",2,-84,0
"3674","kinesthetic",2,400,0
"3675","kinesthetic",2,300,0
"3676","kinesthetic",2,200,0
"3677","kinesthetic",2,0,1
"3678","kinesthetic",2,-70,0
"3679","kinesthetic",2,300,0
"3680","kinesthetic",2,300,0
"3681","kinesthetic",2,400,0
"3682","kinesthetic",2,400,0
"3683","kinesthetic",2,500,0
"3684","kinesthetic",2,-56,0
"3685","kinesthetic",2,-28,1
"3686","kinesthetic",2,-28,1
